soc_code_2019,title,task_comp_nat,task_comp_ut,freq_sum_eco,importance,relevance,tot_emp_nat,tot_emp_ut,major_group_code,major_occ_category,a_med_nat,h_med_nat,a_med_ut,h_med_ut,ai_task_comp_nat,ai_task_comp_ut,freq_sum_ai,code_changed,title_changed,code_or_title_changed,code_and_title_changed,pct_automated_nat,pct_automated_ut,people_automated_nat,people_automated_ut,eco_value_nat,eco_value_ut,ut_share_of_nat,ut_concentration_index
11-3051.03,Biofuels Production Managers,6401449.12143077,62545.091253846156,27.312266923076923,4.057142857142857,90.90785714285714,234380.0,2290.0,11,Management Occupations,121440.0,58.39,108370.0,52.1,6883.105001538462,406.9521815384616,8.276351153846155,False,False,False,False,0.10752416946492951,0.6506540695364905,252.0151483919018,2.4623034807468858,30604719.620712552,266839.82820854,0.05912334352701326,4.655980926804402
11-3051.04,Biomass Power Plant Managers,6470586.0831,63220.59105,27.607245,3.856842105263158,82.88631578947368,234380.0,2290.0,11,Management Occupations,121440.0,58.39000000000001,108370.0,52.1,89593.9839023077,5256.208035000001,12.794472692307693,False,False,False,False,1.384634757217912,8.314076075060676,3245.3069439673422,31.708135940290184,394110075.275394,3436210.691849247,0.05866697523721361,4.620041787944051
11-3051.06,Hydroelectric Production Managers,4036669.0464615384,39440.10630769231,17.222753846153847,3.967777777777778,85.05777777777777,234380.0,2290.0,11,Management Occupations,121440.0,58.39,108370.0,52.1,9233.699895,539.98245,6.2228903846153845,False,False,False,False,0.2287455272830472,1.369120168661115,536.133766846006,5.2382725747817815,65108084.64577897,567671.5989291017,0.05847953216374269,4.605280590033391
11-3061.00,Purchasing Managers,1297151.7996461538,7983.4551923076915,15.966910384615383,4.051666666666667,93.56722222222223,81240.0,500.0,11,Management Occupations,139510.0,67.07,123360.0,59.31,885769.3125692307,5451.559038461538,12.990409615384614,False,False,False,False,68.28570972270609,68.2857097227061,55475.31057872643,341.42854861353044,7739360578.838124,42118625.756965116,0.006154603643525357,0.48467687155078154
11-3071.00,"Transportation, Storage, and Distribution Managers",5219563.607307692,63712.983,24.50499346153846,3.914615384615385,92.16576923076923,213000.0,2600.0,11,Management Occupations,102010.0,49.05,97980.0,47.11,1128874.7969505494,27559.384714285716,19.550869505494504,False,False,False,False,21.62776204834556,43.25552409669112,46067.13316297604,562.3218132569846,4699308253.955186,55096291.26291935,0.024413145539906107,1.9225424885716862
11-3071.04,Supply Chain Managers,2135131.006153846,26062.631999999998,10.02408923076923,3.627666666666667,86.03133333333334,213000.0,2600.0,11,Management Occupations,102010.0,49.05,97980.0,47.11,743472.1990384614,18150.495,8.409562692307691,True,False,True,False,34.82091716600226,69.64183433200454,74168.55356358482,905.3438463160587,7565934149.021288,88705590.06204744,0.024413145539906107,1.9225424885716862
11-3111.00,Compensation and Benefits Managers,144427.84978846152,1223.3549807692307,7.196205769230768,3.875,74.67545454545454,20070.0,170.0,11,Management Occupations,140360.0,67.48,132920.0,63.91,102036.25052307692,864.2831384615383,6.588759615384615,False,False,False,False,70.6485976717966,70.64859767179658,14179.173552729575,120.10261604205421,1990188799.861123,15964039.724309845,0.008470353761833582,0.6670428836685135
11-3121.00,Human Resources Managers,3016879.0499076922,28976.149003846152,13.998139615384614,3.9057692307692307,94.71076923076923,215520.0,2070.0,11,Management Occupations,140030.0,67.32,131070.0,63.02,2003707.8420923075,19244.966746153845,11.251087692307692,False,False,False,False,66.41657848874038,66.41657848874038,143141.00995893328,1374.823174716926,20044035624.549427,180198073.51014748,0.00960467706013363,0.7563711815395876
11-3131.00,Training and Development Managers,225863.96110769227,2511.8323076923075,5.023664615384615,3.9616666666666664,92.47166666666668,44960.0,500.0,11,Management Occupations,127090.0,61.1,109980.0,52.88,101710.56978461538,1131.1228846153845,4.192748461538461,False,False,False,False,45.03178341768284,45.03178341768283,20246.289824590203,225.1589170884142,2573100973.807169,24762977.701383792,0.011120996441281138,0.8757817848039476
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",111296.43807692306,1224.0725,18.831884615384613,3.8590000000000004,84.1375,5910.0,65.0,11,Management Occupations,87980.0,42.3,87980.0,42.3,42025.146644055945,462.2055045454545,12.061807552447553,False,False,False,False,37.759651045624715,37.75965104562471,2231.5953767964206,24.543773179656064,196335761.25054908,2159361.1643461403,0.010998307952622672,0.8661200297499345
11-9021.00,Construction Managers,3542852.23845,50549.69605,10.170964999999999,3.6260000000000003,92.7368,348330.0,4970.0,11,Management Occupations,106980.0,51.43,99900.0,48.03,1960505.3061639052,27972.644824260355,6.535414142011834,False,False,False,False,55.33691992250931,55.33691992250932,192755.0931660767,2750.2449201487125,20620939866.906883,274749467.52285635,0.01426807912037436,1.1236154838950645
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",1319669.5139846154,10134.295346153845,18.42599153846154,3.928235294117647,85.17294117647059,71620.0,550.0,11,Management Occupations,56270.0,27.05,59400.0,28.56,549481.2584339743,4219.69690224359,15.223460416666667,False,True,True,False,41.63779284215398,41.63779284215398,29820.98723355068,229.00786063184688,1678026951.6318967,13603066.921531705,0.007679419156660151,0.6047565477417487
11-9032.00,"Education Administrators, Kindergarten through Secondary",5998869.808296153,52738.554457692306,18.768168846153845,3.776875,81.05875,319630.0,2810.0,11,Management Occupations,104070.0,48.39,124650.0,59.92788461538461,2754968.0647559995,24220.067772,12.2582512,False,True,True,False,45.924785047776986,45.924785047776986,146789.3904482096,1290.4864598425333,15276371863.945173,160859137.2193718,0.008791415073678942,0.6923265576813643
11-9033.00,"Education Administrators, Postsecondary",3399529.7362076924,47210.338134615384,19.269525769230768,3.6974074074074075,66.34962962962963,176420.0,2450.0,11,Management Occupations,103960.0,49.97999999999999,100110.0,48.13,1815071.7248076922,25206.471634615384,11.973419999999999,False,False,False,False,53.39184727451378,53.39184727451378,94193.8969616972,1308.1002582255876,9792397528.13804,130953916.85096358,0.013887314363450856,1.0936301457853357
11-9041.00,Architectural and Engineering Managers,2924808.6847,34484.76532307693,13.905147307692308,3.346315789473684,80.61105263157894,210340.0,2480.0,11,Management Occupations,167740.0,80.64,149990.0,72.11,873616.0987784616,20604.153273076925,13.775273846153846,False,False,False,False,29.869170703316243,59.7485674617272,62826.813657355386,740.7554334422427,10538569722.884792,111105907.462002,0.02358490566037736,1.8573183511691271
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,4531095.1737,53423.58101538462,21.541766538461538,3.548888888888889,65.62444444444445,210340.0,2480.0,11,Management Occupations,167740.0,80.64,149990.0,72.11,91865.9618123077,2165.399330769231,5.397771923076923,False,False,False,False,2.0274560187022472,4.053265036923773,4264.550989738307,50.28090926381573,715335783.0187037,7541633.580479722,0.02357129112949779,1.8562462028040112
11-9051.00,Food Service Managers,15459950.063007694,127867.58026153847,63.30078230769231,4.3246153846153845,77.12461538461538,244230.0,2020.0,11,Management Occupations,65310.0,31.4,57450.0,27.62,7316237.694396559,60511.81321983806,44.41716971659919,False,False,False,False,47.323811943627994,47.323811943627994,115578.94590992265,955.9410012612855,7548460957.3770485,54918810.52246085,0.00827089219178643,0.6513352255698865
11-9071.00,Gambling Managers,208125.23921538462,2297.486406923077,45.04875307692308,4.254736842105263,70.18,4620.0,51.0,11,Management Occupations,85580.0,41.14,85580.0,41.14,75480.31082307691,833.2242103846154,40.60835547337278,False,True,True,False,36.26677432666581,36.26677432666581,1675.5249738919604,18.496054906599564,143391427.26567397,1582892.3789067906,0.011038961038961041,0.8693214724173421
11-9081.00,Lodging Managers,1749823.7902307692,19254.4093,42.31738307692308,4.142083333333333,84.895,41350.0,455.0,11,Management Occupations,68130.0,32.76,64160.0,30.850000000000005,1347830.3978653846,14831.023725,39.80442923076923,False,False,False,False,77.02663578986035,77.02663578986035,31850.513899107253,350.4711928438646,2169975511.946177,22486231.732862353,0.011003627569528416,0.8665389511669842
11-9111.00,Medical and Health Services Managers,10661587.530676924,93833.42623846153,18.84205346153846,3.9766666666666666,87.50055555555555,565840.0,4980.0,11,Management Occupations,117960.0,56.71,107980.0,51.91,7572406.4666461535,66645.31352307693,14.972551923076923,False,False,False,False,71.02513059014737,71.02513059014738,401888.5989312899,3537.0515033893394,47406779129.93496,381930821.3359809,0.008801074508695038,0.6930872410682587
11-9121.00,Natural Sciences Managers,1200077.1593461537,13681.855192307692,11.897265384615384,3.795,83.3125,100870.0,1150.0,11,Management Occupations,161180.0,77.49,117190.0,56.34,91270.49076115384,3125.223018076923,11.897265384615384,False,False,False,False,7.605385207971241,22.84209980408218,7671.552059280591,87.46192989166929,1236500760.9148457,10249663.564004723,0.03424133027021114,2.696514965762577
11-9121.01,Clinical Research Coordinators,2941782.8445923077,33538.71588461538,29.164100769230767,3.9381818181818184,75.16272727272727,100870.0,1150.0,11,Management Occupations,161180.0,77.49,117190.0,56.34,406883.68025076925,13910.895812307692,27.554781923076924,False,False,False,False,13.831193590605018,41.47712709146622,13951.524974843282,159.0587262919577,2248706795.44524,18640092.13415452,0.034188876299325086,2.692384199919319
11-9121.02,Water Resource Specialists,996863.9141999999,11365.059,9.88266,3.505714285714286,93.07190476190476,100870.0,1150.0,11,Management Occupations,161180.0,77.49,117190.0,56.34,17494.303246153846,598.2031,4.454530384615384,False,False,False,False,1.7549339480498016,5.263528328361516,1770.201873397835,20.181740402572718,285321137.95426303,2365098.1577774966,0.034194165471066476,2.6928007237706004
11-9131.00,Postmasters and Mail Superintendents,301335.21450384613,2400.208080769231,21.820073461538463,4.1269230769230765,70.48692307692308,13810.0,110.0,11,Management Occupations,92730.0,44.58,94720.0,45.54,287763.1979846154,2292.103676923077,20.837306153846153,False,False,False,False,95.49604033449017,95.49604033449015,13188.003170193093,105.04564436793919,1222923533.9720056,9949923.4345312,0.007965242577842143,0.6272652273608116
11-9141.00,"Property, Real Estate, and Community Association Managers",4577611.797415385,49535.24093076923,15.43153923076923,3.9722222222222223,77.22222222222223,296640.0,3210.0,11,Management Occupations,66700.0,32.07,59100.0,28.42,3309732.5051076924,35815.26881538461,13.296620769230769,False,False,False,False,72.30260344436451,72.30260344436451,214478.44285736288,2320.9135705641006,14305712138.586103,137165992.02033836,0.010821197411003234,0.8521725218025985
11-9151.00,Social and Community Service Managers,3901607.0141,40315.341799999995,19.95809,3.915625,77.901875,195490.0,2020.0,11,Management Occupations,78240.0,37.61,77600.0,37.31,1729717.4750307691,17873.18686153846,15.217308846153845,False,False,False,False,44.33346230872948,44.33346230872948,86667.48546733527,895.5359386363355,6780864062.964312,69493588.83817963,0.010333009361092639,0.8137275673483727
11-9161.00,Emergency Management Directors,52149.507092307686,746.7709846153845,4.148727692307691,3.8552173913043477,94.66347826086958,12570.0,180.0,11,Management Occupations,86130.0,41.41,79750.0,38.34,24468.33655384615,350.3819076923076,3.2195180769230762,False,False,False,False,46.91959314310634,46.91959314310633,5897.792858088467,84.4552676575914,507976898.86715966,6735307.595692915,0.014319809069212408,1.1276892327862191
11-9171.00,Funeral Home Managers,206782.37723076923,2679.3448269230767,15.760851923076922,3.978695652173913,90.83826086956523,13120.0,170.0,11,Management Occupations,76830.0,36.94,89060.0,42.82,67776.63323076924,878.2033269230768,12.40103751923077,True,True,True,True,32.776793718320825,32.77679371832082,4300.315335843692,55.7205493211454,330393227.25287086,4962472.122541209,0.01295731707317073,1.0203925819532824
11-9179.01,Fitness and Wellness Coordinators,204348.30261923076,2259.7143092307692,19.480295769230768,3.82625,91.34541666666667,10490.0,116.0,11,Management Occupations,61340.0,29.49,59840.0,28.77,45628.0887326923,504.56227769230765,15.351188076923076,True,False,True,False,22.328587097546237,22.328587097546237,2342.2687865326,25.901161033153635,143674767.3659097,1549925.4762239135,0.011058150619637752,0.870832657615847
11-9179.02,Spa Managers,427354.80108846154,4725.753758461538,40.73925653846154,4.081428571428571,90.75333333333333,10490.0,116.0,11,Management Occupations,61340.0,29.49,59840.0,28.77,183358.3008076923,2027.6037076923078,37.723969230769235,True,False,True,False,42.905403271633666,42.905403271633666,4500.7768031943715,49.77026779509505,276077649.10794276,2978252.824858488,0.01105815061963775,0.8708326576158468
11-9199.01,Regulatory Affairs Managers,6081092.562353846,58692.595176923074,9.637536153846153,3.867037037037037,92.75296296296295,630980.0,6090.0,11,Management Occupations,136550.0,65.65,136550.0,65.65,681319.9484269229,39455.18228076923,7.382571538461538,False,False,False,False,11.203906887468923,67.22344132481355,70694.4116785514,682.3179294468574,9653321914.706194,93170513.26596838,0.057909917905480376,4.560423297399164
11-9199.02,Compliance Managers,14167251.726815384,136737.3974076923,22.452774615384616,3.949655172413793,72.49206896551723,630980.0,6090.0,11,Management Occupations,136550.0,65.65,136550.0,65.65,1691205.0286497972,97937.54437044535,18.272118259109313,False,False,False,False,11.937424853182575,71.62454911909548,75322.76333861142,726.9891735588188,10285323333.887388,99270371.64945671,0.05790991790548038,4.560423297399164
11-9199.08,Loss Prevention Managers,9764933.631653845,94247.75082692307,15.475821153846153,3.8,90.90777777777777,630980.0,6090.0,11,Management Occupations,136550.0,65.65,136550.0,65.65,821558.4487743587,47576.38232307692,13.175476923076921,False,False,False,False,8.413354148267926,50.480124889607566,53086.58200474096,512.3732676295167,7248972772.747377,69964569.69481051,0.057909917905480376,4.560423297399164
11-9199.09,Wind Energy Operations Managers,10660457.09303077,102891.03251538462,16.89507923076923,3.983125,96.07625,630980.0,6090.0,11,Management Occupations,136550.0,65.65,136550.0,65.65,871756.5884910256,50483.35247307693,10.762739230769231,False,False,False,False,8.177478516009721,49.06487109605833,51598.253940318136,498.008441624992,7045741575.550442,68003052.70389265,0.05790991790548037,4.560423297399163
11-9199.10,Wind Energy Development Managers,3776027.004615384,36444.902307692304,5.984384615384615,3.720666666666667,92.466,630980.0,6090.0,11,Management Occupations,136550.0,65.65,136550.0,65.65,249221.689526923,14432.407580769228,4.330817692307692,False,True,True,False,6.600103474427033,39.6006208465622,41645.33290293969,401.94630159260623,5686670207.896415,54885767.48247038,0.05790991790548037,4.560423297399163
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,3289709.8477384606,31751.137869230763,5.213651538461537,3.6208695652173915,87.46347826086956,630980.0,6090.0,11,Management Occupations,136550.0,65.65,136550.0,65.65,262461.9554307691,15199.15029230769,3.637158461538461,False,False,False,False,7.978270655425762,47.869623932554575,50341.29218160547,485.8766829154289,6874103447.398228,66346461.05210181,0.057909917905480376,4.560423297399164
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",376402.44835384615,3441.0913,26.469933076923077,3.7214285714285715,77.18785714285715,14220.0,130.0,13,Business and Financial Operations Occupations,96310.0,46.3,60470.0,29.07,240006.1772769231,2194.1493,19.483113461538462,False,False,False,False,63.76318175574127,63.76318175574127,9067.124445666408,82.89213628246365,873254755.3621317,5012487.481000577,0.009142053445850914,0.719939434011549
13-1021.00,"Buyers and Purchasing Agents, Farm Products",4561914.542076923,50256.9513323077,28.107914615384615,3.6875,68.82583333333334,162300.0,1788.0,13,Business and Financial Operations Occupations,75650.0,36.37,75650.0,36.37,3338074.725115385,36774.35371846154,25.99956,False,False,False,False,73.17267113021467,73.17267113021465,118759.2452443384,1308.3273598082383,8984136902.7342,98974964.76949322,0.011016635859519409,0.8675633578814105
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",3254423.4324230766,35852.79788769231,20.051900384615383,3.5869999999999997,69.869,162300.0,1788.0,13,Business and Financial Operations Occupations,75650.0,36.37,75650.0,36.37,2050869.6173076923,22593.68376923077,17.793492307692308,False,False,False,False,63.017909620344646,63.01790962034464,102278.06731381937,1126.7602240117624,7737335792.290435,85239410.94648983,0.011016635859519409,0.8675633578814105
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",4360544.437615384,48038.530218461536,26.867186923076922,3.858421052631579,96.05631578947369,162300.0,1788.0,13,Business and Financial Operations Occupations,75650.0,36.37,75650.0,36.37,3717382.559423077,40953.050007692305,25.570251538461537,False,False,False,False,85.25042257007641,85.2504225700764,138361.435831234,1524.277555552966,10467042620.632853,115311597.07758188,0.011016635859519407,0.8675633578814104
13-1031.00,"Claims Adjusters, Examiners, and Investigators",20123297.739369232,137885.0313923077,65.97369923076923,4.271481481481481,80.82925925925926,305020.0,2090.0,13,Business and Financial Operations Occupations,76790.0,36.92,66240.0,31.84,6690427.520484615,45842.87429615385,65.95209230769231,False,False,False,False,33.247172541682666,33.247172541682666,101410.52568664047,694.8659061211677,7787314267.477121,46027917.621466145,0.006852009704281688,0.539597806724816
13-1032.00,"Insurance Appraisers, Auto Damage",182667.22162692307,1875.9149846153846,23.448937307692308,4.428571428571429,92.83857142857143,7790.0,80.0,13,Business and Financial Operations Occupations,76650.0,36.85,66080.0,31.77,37111.392215384614,381.1182769230769,14.311342692307692,False,False,False,False,20.316393869054618,20.316393869054618,1582.6470823993548,16.253115095243697,121309898.86591054,1074005.8454937034,0.010269576379974325,0.8087322011765954
13-1041.00,Compliance Officers,14583969.62616923,140424.37506153845,36.664327692307694,4.315,64.13333333333334,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,2004925.9222347154,135133.52936398602,48.77912937062937,False,False,False,False,13.747463644172091,96.23224550920465,54683.28613742333,526.5278575717911,4288263298.8967376,34082148.22062203,0.06740075923272243,5.307829881040295
13-1041.01,Environmental Compliance Inspectors,6045848.662257692,58213.541434615385,15.199358076923076,3.9584615384615387,70.0,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,403306.1060357142,27183.137749999998,11.906415769230769,False,False,False,False,6.670793937556291,46.69555756289404,26534.41704541766,255.49140780840594,2080828984.701653,16537958.827438116,0.06740075923272243,5.307829881040295
13-1041.03,Equal Opportunity Representatives and Officers,10563055.434403846,101708.2794423077,26.55568653846154,4.054444444444445,70.97222222222223,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,593545.3565307693,40005.40766923078,16.588825,False,False,False,False,5.6190688406083105,39.33348188425818,22350.970127287674,215.2103365952983,1752763077.3818994,13930565.087813659,0.06740075923272244,5.307829881040296
13-1041.04,Government Property Inspectors and Investigators,3278084.836303846,31563.629542307688,8.241156538461537,3.743846153846154,54.159230769230774,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,129440.58681593408,8724.393826923077,6.561143461538461,False,False,False,False,3.9486649455321237,27.64065461872487,15706.604553843128,151.23386741388035,1231711929.1123781,9789368.237700475,0.06740075923272242,5.307829881040294
13-1041.06,Coroners,12729691.18371923,122570.12151153845,32.002642692307695,4.592499999999999,94.421,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,0.0,0.0,28.673855,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
13-1041.07,Regulatory Affairs Specialists,7165845.826546154,68997.63560769231,18.015048461538463,3.799,84.16666666666667,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,881914.8594247253,59441.73110384617,15.959502307692308,False,False,False,False,12.307198351346571,86.15038845942601,48954.34288215126,471.3656968565737,3838999568.8183017,30511501.55752602,0.06740075923272244,5.307829881040296
13-1041.08,Customs Brokers,26179455.607176926,252073.59774615386,65.81556076923077,3.9743478260869565,95.0,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,3232256.727395605,217856.55746153847,64.32279538461539,True,False,True,False,12.34653911790856,86.42577382535991,49110.82864930487,472.8724482158978,3851271182.6784883,30609033.573015064,0.06740075923272242,5.307829881040294
13-1051.00,Cost Estimators,1355131.3331846152,15432.18846153846,6.172875384615384,3.869285714285714,91.88214285714285,219530.0,2500.0,13,Business and Financial Operations Occupations,77070.0,37.05,79150.0,38.05,998192.8622807693,11367.385576923078,5.4384830769230765,False,False,False,False,73.66023040253776,73.66023040253776,161706.30380269117,1841.505760063444,12462704834.073408,145755180.9090216,0.011387965198378354,0.8968056540059557
13-1071.00,Human Resources Specialists,23671072.81786154,269616.8889615385,25.80065923076923,4.067692307692308,75.9326923076923,917460.0,10450.0,13,Business and Financial Operations Occupations,72910.0,35.05,67620.0,32.51,21124426.518346153,240610.22509615385,25.067432692307694,False,False,False,False,89.24152564139908,89.24152564139908,818755.30114958,9325.739429526204,59695449006.81588,630606500.2245619,0.011390142349530225,0.8969771053081516
13-1074.00,Farm Labor Contractors,4117.635834615385,50.215071153846154,10.04301423076923,4.227142857142857,88.15142857142857,410.0,5.0,13,Business and Financial Operations Occupations,48690.0,23.41,48690.0,23.41,1359.7985884615387,16.582909615384615,6.115556153846153,False,False,False,False,33.02377002429971,33.02377002429971,135.3974570996288,1.6511885012149856,6592502.186180927,80396.36812415766,0.012195121951219511,0.960369488897207
13-1075.00,Labor Relations Specialists,468818.8635692307,1524.2601230769228,7.2583815384615376,3.6592857142857143,76.82785714285714,64590.0,210.0,13,Business and Financial Operations Occupations,93500.0,44.95,91730.0,44.1,49320.89915769229,160.3559192307692,1.6552203846153843,False,False,False,False,10.520246301994,10.520246301994002,6795.027086457924,22.092517234187397,635335032.5838159,2026546.60589201,0.003251277287505806,0.256039055562934
13-1081.00,Logisticians,4886196.8722,82321.34435,20.735855,3.804090909090909,93.18045454545454,235640.0,3970.0,13,Business and Financial Operations Occupations,80880.0,38.89,84000.0,40.38,167800.8141396154,49503.54701153846,17.51077769230769,False,False,False,False,3.434180376446097,60.13452210045019,8092.302639057582,136.33696094491003,654505437.4469773,11452304.719372442,0.29501374749201154,23.232420555517333
