soc_code_2019,title,task_comp_nat,task_comp_ut,freq_sum_eco,importance,relevance,tot_emp_nat,tot_emp_ut,major_group_code,major_occ_category,a_med_nat,h_med_nat,a_med_ut,h_med_ut,ai_task_comp_nat,ai_task_comp_ut,freq_sum_ai,code_changed,title_changed,code_or_title_changed,code_and_title_changed,pct_automated_nat,pct_automated_ut,people_automated_nat,people_automated_ut,eco_value_nat,eco_value_ut,ut_share_of_nat,ut_concentration_index
11-1011.00,Chief Executives,3761657.2440192304,70669.79386923077,17.756229615384616,3.950967741935484,72.6974193548387,211850.0,3980.0,11,Management Occupations,206420.0,99.24,163980.0,78.84,367709.2581176923,13816.751090384616,4.081758076923077,False,False,False,False,9.775193066894229,19.55114106594324,20708.746512215424,389.0526840623903,4274699455.051508,63796859.13255076,0.037575205914348514,2.8549183479675926
11-1011.03,Chief Sustainability Officers,1618392.793826923,30404.547176923075,7.639333461538461,3.757222222222222,96.50277777777778,211850.0,3980.0,11,Management Occupations,206420.0,99.24,163980.0,78.84,4469.004309615384,167.88039423076918,0.282151923076923,False,False,False,False,0.2761384211954985,0.5521555484904235,584.9992453026636,10.99030916358084,120755544.21537581,1802190.896643986,0.037565502872656094,2.8541811226860614
11-1021.00,General and Operations Managers,69870293.94412307,894913.3179076923,19.492775384615385,3.6958823529411764,69.39117647058823,3584420.0,45910.0,11,Management Occupations,102950.0,49.5,91230.0,43.86,2766259.591523077,35430.83060769231,0.7717453846153847,False,False,False,False,3.959135471414103,3.959135471414104,141912.04366446138,1817.639094926215,14609844895.2563,165823214.63011858,0.012808208859452856,0.9731520982427868
11-2011.00,Advertising and Promotions Managers,372525.7100769231,4096.017286153846,17.655246923076923,3.691904761904762,72.79380952380953,21100.0,232.0,11,Management Occupations,126960.0,61.04,108370.0,52.10000000000001,32142.086696424907,353.47566522344323,6.084155655677655,True,True,True,True,8.628152588391245,8.629740563310863,1820.5401961505527,20.01731400506769,231135783.30327415,2169276.3187291855,0.01099728429463665,0.8355602569987505
11-2021.00,Marketing Managers,3934261.3544769227,67039.20849230769,10.219391538461538,3.4295,73.021,384980.0,6560.0,11,Management Occupations,161030.0,77.42,135190.0,65.0,1112115.7132153846,18950.28073846154,2.888762307692308,False,False,False,False,28.267458946261222,28.267458946261222,108824.06345131646,1854.3453068747363,17523938937.565487,250688942.03639558,0.017039846225777963,1.2946667477327993
11-2022.00,Sales Managers,6808787.663576922,97669.57838461538,11.278242307692308,3.584705882352941,82.30588235294118,603710.0,8660.0,11,Management Occupations,138060.0,66.38,130430.0,62.71,636067.6950192307,9124.159346153845,1.0535980769230768,False,False,False,False,9.341864168004903,9.341864168004902,56397.768168662406,809.0054369492246,7786275873.365532,105518579.14128737,0.014344635669443937,1.0898879346385062
11-3012.00,Administrative Services Managers,1594059.623069231,11352.98621923077,6.272368076923077,3.655,74.9975,254140.0,1810.0,11,Management Occupations,108390.0,52.11,105800.0,50.86,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
11-3013.00,Facilities Managers,1464904.6937076922,16612.428307692306,10.382767692307691,3.921818181818182,82.02363636363636,141090.0,1600.0,11,Management Occupations,104690.0,50.33,94310.0,45.34,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
11-3021.00,Computer and Information Systems Managers,8508774.72885,106562.20498846154,13.172089615384616,3.84,89.90588235294118,645970.0,8090.0,11,Management Occupations,171200.0,82.31,162400.0,78.08,1029606.86245,12894.591880769229,1.5938926923076924,False,False,False,False,12.100530279159901,12.1005302791599,78165.79544428921,978.932899584036,13381984180.062313,158978702.89244744,0.012523801414926388,0.9515431672490877
11-3031.00,Financial Managers,15301560.974023078,162058.7496576923,18.691897307692308,3.904705882352941,57.60529411764706,818620.0,8670.0,11,Management Occupations,161700.0,77.74,137760.0,66.23,1423368.9056646153,45227.15881769231,7.268910128205128,True,True,True,True,9.302115699705531,27.907878416452753,76148.97954092942,806.4934311644695,12313289991.768286,111102535.07721731,0.03177472729501165,2.4142050522085143
11-3031.01,Treasurers and Controllers,9755610.406215385,103321.61713846153,11.917141538461538,4.113181818181818,79.08318181818181,818620.0,8670.0,11,Management Occupations,161700.0,77.74,137760.0,66.23,194097.89926884614,6166.236129230769,2.5188873076923075,False,False,False,False,1.9896028150651102,5.9680019535189635,16287.286564686005,172.49856406614504,2633654237.509727,23763402.18575214,0.0317686907094748,2.4137463997969344
11-3031.03,Investment Fund Managers,30074163.70826154,318515.3054538461,36.737636153846154,4.047,78.4505,818620.0,8670.0,11,Management Occupations,161700.0,77.74,137760.0,66.23,3152194.0196435894,100154.60952692307,11.551858076923077,True,False,True,False,10.481402077284246,31.44420623185274,85802.8536850643,908.7375601005441,13874321440.874897,125187686.27945095,0.03177298380200826,2.4140725837351207
11-3051.00,Industrial Production Managers,3881767.2143153846,37926.64442692308,16.561853461538462,3.6976923076923076,84.13461538461539,234380.0,2290.0,11,Management Occupations,121440.0,58.39,108370.0,52.10000000000001,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
11-3051.01,Quality Control Systems Managers,6802797.196561539,66466.4458576923,29.024648846153845,3.8985185185185185,85.9774074074074,234380.0,2290.0,11,Management Occupations,121440.0,58.39,108370.0,52.1,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
11-3051.02,Geothermal Production Managers,5157451.309338462,50390.66259230769,22.004656153846156,3.9629411764705886,79.54529411764706,234380.0,2290.0,11,Management Occupations,121440.0,58.39,108370.0,52.1,14636.13169846154,571.568576923077,0.9940323076923078,False,False,False,False,0.2837861342861402,1.1342747793324888,665.1379415398554,6.4987024751526095,80774351.62060004,704264.3872322883,0.03905188807389296,2.967114858640339
11-3051.03,Biofuels Production Managers,6401449.12143077,62545.091253846156,27.312266923076923,4.057142857142857,90.90785714285714,234380.0,2290.0,11,Management Occupations,121440.0,58.39,108370.0,52.1,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
11-3051.04,Biomass Power Plant Managers,6470586.0831,63220.59105,27.607245,3.856842105263158,82.88631578947368,234380.0,2290.0,11,Management Occupations,121440.0,58.39000000000001,108370.0,52.1,20164.74658923077,787.9934938461538,0.6918292307692308,False,False,False,False,0.31163709639683856,1.246419055498776,730.4150265349103,7.136489507487603,88701600.82239951,773381.3679264316,0.0390777781589872,2.969081955750451
11-3051.06,Hydroelectric Production Managers,4036669.0464615384,39440.10630769231,17.222753846153847,3.967777777777778,85.05777777777777,234380.0,2290.0,11,Management Occupations,121440.0,58.39,108370.0,52.1,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
11-3061.00,Purchasing Managers,1297151.7996461538,7983.4551923076915,15.966910384615383,4.051666666666667,93.56722222222223,81240.0,500.0,11,Management Occupations,139510.0,67.07,123360.0,59.31,332209.4513999999,2044.6174999999994,4.089234999999999,False,False,False,False,25.610684230683127,25.610684230683127,20806.119869006972,128.05342115341563,2902661782.925163,15796670.033485351,0.006154603643525357,0.467619283482332
11-3071.00,"Transportation, Storage, and Distribution Managers",5219563.607307692,63712.983,24.50499346153846,3.914615384615385,92.16576923076923,213000.0,2600.0,11,Management Occupations,102010.0,49.05,97980.0,47.11,52029.16366307692,2540.5258258754584,2.862568721611722,True,True,True,True,0.9968106067379477,3.987453900683725,2123.2065923518285,25.91707577518664,216588304.48581,2539355.084452787,0.04882888070865477,3.7099588426374246
11-3071.04,Supply Chain Managers,2135131.006153846,26062.631999999998,10.02408923076923,3.627666666666667,86.03133333333334,213000.0,2600.0,11,Management Occupations,102010.0,49.05,97980.0,47.11,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
11-3111.00,Compensation and Benefits Managers,144427.84978846152,1223.3549807692307,7.196205769230768,3.875,74.67545454545454,20070.0,170.0,11,Management Occupations,140360.0,67.48,132920.0,63.91,15974.253346153842,135.30757692307688,0.7959269230769228,False,False,False,False,11.060369152868217,11.060369152868216,2219.8160889806513,18.80262755987597,311573386.2493242,2499245.255258714,0.008470353761833582,0.6435671549893165
11-3121.00,Human Resources Managers,3016879.0499076922,28976.149003846152,13.998139615384614,3.9057692307692307,94.71076923076923,215520.0,2070.0,11,Management Occupations,140030.0,67.32,131070.0,63.02,458993.60713846155,4408.485369230769,2.129703076923077,False,False,False,False,15.214186566495114,15.214186566495114,32789.61488811027,314.93366192644885,4591529772.782082,41278355.06869965,0.00960467706013363,0.7297516566584691
11-3131.00,Training and Development Managers,225863.96110769227,2511.8323076923075,5.023664615384615,3.9616666666666664,92.47166666666668,44960.0,500.0,11,Management Occupations,127090.0,61.1,109980.0,52.88,160507.6668923077,1785.0051923076921,3.5700103846153843,False,False,False,False,71.06386787212034,71.06386787212033,31950.314995305307,355.31933936060176,4060565532.7533517,39078020.942878984,0.011120996441281138,0.844959755117986
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",111296.43807692306,1224.0725,18.831884615384613,3.8590000000000004,84.1375,5910.0,65.0,11,Management Occupations,87980.0,42.3,87980.0,42.3,1140.4038791062271,13.3575856996337,1.6696982124542126,True,True,True,True,1.0246544263330615,1.0912413847736715,60.557076596283935,0.6660253771164899,5327811.598941061,58596.91267870878,0.01171303074670571,0.8899418000610169
11-9021.00,Construction Managers,3542852.23845,50549.69605,10.170964999999999,3.6260000000000003,92.7368,348330.0,4970.0,11,Management Occupations,106980.0,51.43,99900.0,48.03,598859.6538461539,8544.576923076922,1.7192307692307691,False,False,False,False,16.90332008055056,16.903320080550557,58879.334836581766,840.0950080033629,6298911240.817517,83925491.29953595,0.014268079120374356,1.0840712613488366
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",1319669.5139846154,10134.295346153845,18.42599153846154,3.928235294117647,85.17294117647059,71620.0,550.0,11,Management Occupations,56270.0,27.05,59400.0,28.56,174070.34403846154,1336.7591346153847,2.430471153846154,False,True,True,False,13.190449744714709,13.19044974471471,9447.000107164675,72.5474735959309,531582696.03015625,4309319.931598295,0.007679419156660152,0.5834729076949892
11-9032.00,"Education Administrators, Kindergarten through Secondary",5998869.808296153,52738.554457692306,18.768168846153845,3.776875,81.05875,319630.0,2810.0,11,Management Occupations,104070.0,48.39,124650.0,59.92788461538461,780565.275873846,6862.273332307692,2.4420901538461535,False,True,True,False,13.011872249575433,13.011872249575433,41589.84727131796,365.63361021306963,4328255405.52606,45576229.51305913,0.008791415073678942,0.667961002147446
11-9033.00,"Education Administrators, Postsecondary",3399529.7362076924,47210.338134615384,19.269525769230768,3.6974074074074075,66.34962962962963,176420.0,2450.0,11,Management Occupations,103960.0,49.97999999999999,100110.0,48.13,25501.036023076926,354.14090384615383,0.1445473076923077,False,False,False,False,0.7501342244920124,0.7501342244920123,1323.3867988488084,18.378288500054303,137579291.6083221,1839850.4617404363,0.013887314363450854,1.0551412192014102
11-9041.00,Architectural and Engineering Managers,2924808.6847,34484.76532307693,13.905147307692308,3.346315789473684,80.61105263157894,210340.0,2480.0,11,Management Occupations,167740.0,80.64,149990.0,72.11,55990.44403846154,1320.4540384615384,0.5701442307692308,False,False,False,False,1.9143284253549226,3.829093879835398,4026.598409891544,47.47534494880208,675421617.2752076,7120826.988870825,0.02358356075108957,1.791850201757207
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,4531095.1737,53423.58101538462,21.541766538461538,3.548888888888889,65.62444444444445,210340.0,2480.0,11,Management Occupations,167740.0,80.64,149990.0,72.11,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
11-9051.00,Food Service Managers,15459950.063007694,127867.58026153847,63.30078230769231,4.3246153846153845,77.12461538461538,244230.0,2020.0,11,Management Occupations,65310.0,31.4,57450.0,27.62,295317.74959615385,2442.541269230769,1.2091788461538462,False,False,False,False,1.9102115362117835,1.910211536211783,4665.309634890039,38.58627303147803,304691372.2546685,2216781.3856584127,0.00827089219178643,0.6284123080048429
11-9071.00,Gambling Managers,208125.23921538462,2297.486406923077,45.04875307692308,4.254736842105263,70.18,4620.0,51.0,11,Management Occupations,85580.0,41.14,85580.0,41.14,7945.888246153846,87.71435076923078,1.7198892307692308,False,True,True,False,3.8178398141951475,3.8178398141951475,176.38419941581583,1.9470983052395252,15094959.78600552,166632.67296239856,0.011038961038961041,0.8387268052360769
11-9081.00,Lodging Managers,1749823.7902307692,19254.4093,42.31738307692308,4.142083333333333,84.895,41350.0,455.0,11,Management Occupations,68130.0,32.76,64160.0,30.850000000000005,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
11-9111.00,Medical and Health Services Managers,10661587.530676924,93833.42623846153,18.84205346153846,3.9766666666666666,87.50055555555555,565840.0,4980.0,11,Management Occupations,117960.0,56.71,107980.0,51.91,1541691.1460923075,13568.538646153846,2.7246061538461537,False,False,False,False,14.46024001262805,14.460240012628054,81821.82208745457,720.119952628877,9651702133.43614,77758552.48486613,0.008801074508695038,0.6686949142468585
11-9121.00,Natural Sciences Managers,1200077.1593461537,13681.855192307692,11.897265384615384,3.795,83.3125,100870.0,1150.0,11,Management Occupations,161180.0,77.49,117190.0,56.34,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
11-9121.01,Clinical Research Coordinators,2941782.8445923077,33538.71588461538,29.164100769230767,3.9381818181818184,75.16272727272727,100870.0,1150.0,11,Management Occupations,161180.0,77.49,117190.0,56.34,57504.6568017033,1967.79665478022,2.8477520329670334,False,False,False,False,1.9547553249013756,5.867239108229759,1971.7616962280176,22.47968623636582,317808550.1980319,2634394.4300397104,0.03421977913138217,2.599977110658379
11-9121.02,Water Resource Specialists,996863.9141999999,11365.059,9.88266,3.505714285714286,93.07190476190476,100870.0,1150.0,11,Management Occupations,161180.0,77.49,117190.0,56.34,516.2346153846154,17.623076923076923,0.1519230769230769,False,False,False,False,0.05178586645890401,0.1550636641928293,52.23640349709648,0.5955374642773961,8419463.51566201,69791.03543866804,0.034137728075338436,2.593742971425627
11-9131.00,Postmasters and Mail Superintendents,301335.21450384613,2400.208080769231,21.820073461538463,4.1269230769230765,70.48692307692308,13810.0,110.0,11,Management Occupations,92730.0,44.58,94720.0,45.54,36570.10696538461,291.2897730769231,2.648088846153846,False,False,False,False,12.136021681235615,12.136021681235615,1675.9845941786384,13.349623849359178,155414051.41818514,1264476.3710113014,0.007965242577842145,0.6051894228691547
11-9141.00,"Property, Real Estate, and Community Association Managers",4577611.797415385,49535.24093076923,15.43153923076923,3.9722222222222223,77.22222222222223,296640.0,3210.0,11,Management Occupations,66700.0,32.07,59100.0,28.42,1749339.817476923,18929.951503846154,5.897181153846153,False,False,False,False,38.21511947484574,38.21511947484575,113361.33041018242,1226.7053351425484,7561200738.359167,72498285.30692461,0.010821197411003236,0.8221813901984624
11-9151.00,Social and Community Service Managers,3901607.0141,40315.341799999995,19.95809,3.915625,77.901875,195490.0,2020.0,11,Management Occupations,78240.0,37.61,77600.0,37.31,223642.28933461534,2310.897869230769,1.144008846153846,False,False,False,False,5.732055753600901,5.7320557536009025,11205.5957927144,115.7875262227382,876725814.8219748,8985112.034884484,0.01033300936109264,0.7850894571795122
11-9161.00,Emergency Management Directors,52149.507092307686,746.7709846153845,4.148727692307691,3.8552173913043477,94.66347826086958,12570.0,180.0,11,Management Occupations,86130.0,41.41,79750.0,38.34,716.3401269230766,10.257853846153841,0.0569880769230769,False,False,False,False,1.3736277998852655,1.3736277998852657,172.66501444557787,2.4725300397934777,14871637.694197621,197184.27067352986,0.01431980906921241,1.0880016398120664
11-9171.00,Funeral Home Managers,206782.37723076923,2679.3448269230767,15.760851923076922,3.978695652173913,90.83826086956523,13120.0,170.0,11,Management Occupations,76830.0,36.94,89060.0,42.82,5036.248246153846,65.25626538461538,0.3838603846153846,True,True,True,True,2.435530683803577,2.435530683803577,319.5416257150293,4.1404021624660805,24550383.1036857,368744.2165892291,0.012957317073170731,0.9844811585850292
11-9179.01,Fitness and Wellness Coordinators,204348.30261923076,2259.7143092307692,19.480295769230768,3.82625,91.34541666666667,10490.0,116.0,11,Management Occupations,61340.0,29.49,59840.0,28.77,6238.322307692307,68.98430769230768,1.1893846153846153,True,False,True,False,3.0527889039119587,3.0527889039119587,320.2375560203645,3.541235128537872,19643371.686289158,211907.51009170624,0.01105815061963775,0.8401848061872526
11-9179.02,Spa Managers,427354.80108846154,4725.753758461538,40.73925653846154,4.081428571428571,90.75333333333333,10490.0,116.0,11,Management Occupations,61340.0,29.49,59840.0,28.77,58436.164898076924,646.195913076923,11.141308846153846,True,False,True,False,13.673922639746069,13.673922639746069,1434.3944849093625,15.86175026210544,87985757.7043403,949167.1356843895,0.01105815061963775,0.8401848061872526
11-9199.01,Regulatory Affairs Managers,6081092.562353846,58692.595176923074,9.637536153846153,3.867037037037037,92.75296296296295,630980.0,6090.0,11,Management Occupations,136550.0,65.65,136550.0,65.65,49040.85768076921,2839.9520423076915,0.4663303846153845,False,False,False,False,0.8064481370398129,4.838688822238877,5088.526455093812,49.1126915457246,694838287.44306,6706338.030568695,0.057909917905480376,4.3999249807043785
11-9199.02,Compliance Managers,14167251.726815384,136737.3974076923,22.452774615384616,3.949655172413793,72.49206896551723,630980.0,6090.0,11,Management Occupations,136550.0,65.65,136550.0,65.65,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
11-9199.08,Loss Prevention Managers,9764933.631653845,94247.75082692307,15.475821153846153,3.8,90.90777777777777,630980.0,6090.0,11,Management Occupations,136550.0,65.65,136550.0,65.65,64342.810287179476,3726.0868615384616,0.6118369230769231,False,False,False,False,0.6589170261086763,3.953502156652058,4157.634651340526,40.12804689001839,567725011.6405488,5479484.802832011,0.057909917905480376,4.3999249807043785
11-9199.09,Wind Energy Operations Managers,10660457.09303077,102891.03251538462,16.89507923076923,3.983125,96.07625,630980.0,6090.0,11,Management Occupations,136550.0,65.65,136550.0,65.65,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
11-9199.10,Wind Energy Development Managers,3776027.004615384,36444.902307692304,5.984384615384615,3.720666666666667,92.466,630980.0,6090.0,11,Management Occupations,136550.0,65.65,136550.0,65.65,65324.59089871793,3782.941696153846,0.6211726923076922,False,True,True,False,1.7299820901405791,10.379892540843477,10915.840992369025,105.35590928956128,1490558087.5079904,14386349.413489593,0.057909917905480376,4.3999249807043785
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,3289709.8477384606,31751.137869230763,5.213651538461537,3.6208695652173915,87.46347826086956,630980.0,6090.0,11,Management Occupations,136550.0,65.65,136550.0,65.65,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",376402.44835384615,3441.0913,26.469933076923077,3.7214285714285715,77.18785714285715,14220.0,130.0,13,Business and Financial Operations Occupations,96310.0,46.3,60470.0,29.07,117924.67703076923,1078.0737,8.292874615384616,False,False,False,False,31.32941285225417,31.329412852254162,4455.042507590542,40.72823670793042,429065143.90604514,2462836.4737285525,0.009142053445850912,0.6946020783000849
13-1021.00,"Buyers and Purchasing Agents, Farm Products",4561914.542076923,50256.9513323077,28.107914615384615,3.6875,68.82583333333334,162300.0,1788.0,13,Business and Financial Operations Occupations,75650.0,36.37,75650.0,36.37,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",3254423.4324230766,35852.79788769231,20.051900384615383,3.5869999999999997,69.869,162300.0,1788.0,13,Business and Financial Operations Occupations,75650.0,36.37,75650.0,36.37,8989.984269230761,99.03938307692299,0.0553911538461538,False,False,False,False,0.27623892391093313,0.2762389239109331,448.33577350744446,4.939151959527484,33916601.265838176,373646.84573825414,0.011016635859519409,0.8370305653124723
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",4360544.437615384,48038.530218461536,26.867186923076922,3.858421052631579,96.05631578947369,162300.0,1788.0,13,Business and Financial Operations Occupations,75650.0,36.37,75650.0,36.37,1186323.2980384615,13069.291786153846,7.309447307692308,False,False,False,False,27.205852732628415,27.205852732628415,44155.09898505592,486.44064685939605,3340333238.2194805,36799234.934913315,0.011016635859519409,0.8370305653124723
13-1031.00,"Claims Adjusters, Examiners, and Investigators",20123297.739369232,137885.0313923077,65.97369923076923,4.271481481481481,80.82925925925926,305020.0,2090.0,13,Business and Financial Operations Occupations,76790.0,36.92,66240.0,31.84,504726.8798461539,6915.096492307693,3.758204615384616,True,True,True,True,2.508171803564313,5.015117611013918,7650.425635231867,52.42079069449414,587476184.5294551,3472353.1756032915,0.013700670141474311,1.040960218701304
13-1032.00,"Insurance Appraisers, Auto Damage",182667.22162692307,1875.9149846153846,23.448937307692308,4.428571428571429,92.83857142857143,7790.0,80.0,13,Business and Financial Operations Occupations,76650.0,36.85,66080.0,31.77,37111.392215384614,381.1182769230769,4.7639784615384615,False,False,False,False,20.316393869054618,20.316393869054618,1582.6470823993548,16.253115095243697,121309898.86591054,1074005.8454937034,0.010269576379974325,0.7802698965875153
13-1041.00,Compliance Officers,14583969.62616923,140424.37506153845,36.664327692307694,4.315,64.13333333333334,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,31963.17916384616,2153.455156923077,4.341643461538462,True,True,True,True,0.2191665231288741,1.533533730151453,871.7786790497225,8.394077835835878,68364884.01107924,543348.6583136563,0.06737299646835099,5.118918156123854
13-1041.01,Environmental Compliance Inspectors,6045848.662257692,58213.541434615385,15.199358076923076,3.9584615384615387,70.0,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
13-1041.03,Equal Opportunity Representatives and Officers,10563055.434403846,101708.2794423077,26.55568653846154,4.054444444444445,70.97222222222223,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,6039.631869230769,407.3513892307692,0.5886580769230768,False,False,False,False,0.05717694001263784,0.4005095666393928,227.43271428826952,2.189876802484029,17835273.454486094,141750.7254247912,0.06744639376218324,5.124494793051155
13-1041.04,Government Property Inspectors and Investigators,3278084.836303846,31563.629542307688,8.241156538461537,3.743846153846154,54.159230769230774,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,20086.575950769227,1353.1083507692306,2.442433846153846,False,False,False,False,0.6127533896718041,4.286922544682426,2437.349158097535,23.4684548244301,191136920.97800872,1519113.0807853604,0.06736381322957198,5.1182204248341385
13-1041.06,Coroners,12729691.18371923,122570.12151153845,32.002642692307695,4.592499999999999,94.421,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
